Date,Stock_Code,Price,Sector
2023-01-20,045,302.08,Consumer Staples
2023-01-21,045,299.62,Consumer Staples
2023-01-22,045,296.77,Consumer Staples
2023-01-23,045,295.48,Consumer Staples
2023-01-24,045,302.81,Consumer Staples
2023-01-25,045,306.11,Consumer Staples
2023-01-26,045,307.56,Consumer Staples
2023-01-27,045,310.83,Consumer Staples
2023-01-28,045,311.0,Consumer Staples
2023-01-29,045,310.03,Consumer Staples
2023-01-30,045,308.11,Consumer Staples
2023-01-31,045,307.89,Consumer Staples
2023-02-01,045,304.23,Consumer Staples
2023-02-02,045,304.63,Consumer Staples
2023-02-03,045,301.92,Consumer Staples
2023-02-04,045,296.19,Consumer Staples
2023-02-05,045,294.1,Consumer Staples
2023-02-06,045,296.89,Consumer Staples
2023-02-07,045,298.84,Consumer Staples
2023-02-08,045,297.47,Consumer Staples
2023-02-09,045,291.14,Consumer Staples
2023-02-10,045,289.78,Consumer Staples
2023-02-11,045,290.37,Consumer Staples
2023-02-12,045,296.17,Consumer Staples
2023-02-13,045,291.62,Consumer Staples
2023-02-14,045,289.82,Consumer Staples
2023-02-15,045,290.91,Consumer Staples
2023-02-16,045,289.83,Consumer Staples
2023-02-17,045,286.17,Consumer Staples
2023-02-18,045,286.6,Consumer Staples
2023-02-19,045,286.18,Consumer Staples
2023-02-20,045,290.63,Consumer Staples
2023-02-21,045,289.62,Consumer Staples
2023-02-22,045,291.79,Consumer Staples
2023-02-23,045,292.83,Consumer Staples
2023-02-24,045,294.63,Consumer Staples
2023-02-25,045,297.36,Consumer Staples
2023-02-26,045,296.52,Consumer Staples
2023-02-27,045,294.91,Consumer Staples
2023-02-28,045,288.03,Consumer Staples
2023-03-01,045,292.79,Consumer Staples
2023-03-02,045,289.15,Consumer Staples
2023-03-03,045,288.2,Consumer Staples
2023-03-04,045,289.64,Consumer Staples
2023-03-05,045,298.84,Consumer Staples
2023-03-06,045,303.6,Consumer Staples
2023-03-07,045,299.25,Consumer Staples
2023-03-08,045,301.98,Consumer Staples
2023-03-09,045,307.39,Consumer Staples
2023-03-10,045,316.88,Consumer Staples
2023-03-11,045,318.44,Consumer Staples
2023-03-12,045,320.44,Consumer Staples
2023-03-13,045,318.67,Consumer Staples
2023-03-14,045,317.38,Consumer Staples
2023-03-15,045,311.59,Consumer Staples
2023-03-16,045,314.15,Consumer Staples
2023-03-17,045,240.32,Consumer Staples
2023-03-18,045,241.83,Consumer Staples
2023-03-19,045,240.2,Consumer Staples
2023-03-20,045,238.54,Consumer Staples
2023-03-21,045,240.05,Consumer Staples
2023-03-22,045,235.45,Consumer Staples
2023-03-23,045,231.3,Consumer Staples
2023-03-24,045,228.36,Consumer Staples
2023-03-25,045,227.99,Consumer Staples
2023-03-26,045,229.02,Consumer Staples
2023-03-27,045,231.33,Consumer Staples
2023-03-28,045,237.94,Consumer Staples
2023-03-29,045,237.33,Consumer Staples
2023-03-30,045,242.05,Consumer Staples
2023-03-31,045,248.27,Consumer Staples
2023-04-01,045,243.94,Consumer Staples
2023-04-02,045,241.08,Consumer Staples
2023-04-03,045,244.08,Consumer Staples
2023-04-04,045,246.97,Consumer Staples
2023-04-05,045,249.03,Consumer Staples
2023-04-06,045,249.03,Consumer Staples
2023-04-07,045,249.88,Consumer Staples
2023-04-08,045,251.13,Consumer Staples
2023-04-09,045,248.82,Consumer Staples
2023-04-10,045,249.72,Consumer Staples
2023-04-11,045,255.9,Consumer Staples
2023-04-12,045,258.94,Consumer Staples
2023-04-13,045,258.02,Consumer Staples
2023-04-14,045,258.82,Consumer Staples
2023-04-15,045,256.51,Consumer Staples
2023-04-16,045,252.69,Consumer Staples
2023-04-17,045,249.53,Consumer Staples
2023-04-18,045,250.59,Consumer Staples
2023-04-19,045,250.7,Consumer Staples
2023-04-20,045,254.21,Consumer Staples
2023-04-21,045,260.5,Consumer Staples
2023-04-22,045,259.73,Consumer Staples
2023-04-23,045,260.89,Consumer Staples
2023-04-24,045,260.07,Consumer Staples
2023-04-25,045,264.32,Consumer Staples
2023-04-26,045,260.33,Consumer Staples
2023-04-27,045,259.1,Consumer Staples
2023-04-28,045,257.45,Consumer Staples
2023-04-29,045,247.84,Consumer Staples
2023-04-30,045,244.45,Consumer Staples
2023-05-01,045,243.11,Consumer Staples
2023-05-02,045,240.81,Consumer Staples
2023-05-03,045,241.04,Consumer Staples
2023-05-04,045,245.4,Consumer Staples
2023-05-05,045,250.16,Consumer Staples
2023-05-06,045,251.59,Consumer Staples
2023-05-07,045,252.36,Consumer Staples
2023-05-08,045,250.29,Consumer Staples
2023-05-09,045,251.38,Consumer Staples
2023-05-10,045,251.74,Consumer Staples
2023-05-11,045,254.11,Consumer Staples
2023-05-12,045,247.63,Consumer Staples
2023-05-13,045,246.48,Consumer Staples
2023-05-14,045,242.5,Consumer Staples
2023-05-15,045,243.96,Consumer Staples
2023-05-16,045,244.13,Consumer Staples
2023-05-17,045,242.58,Consumer Staples
2023-05-18,045,242.41,Consumer Staples
2023-05-19,045,240.25,Consumer Staples
2023-05-20,045,239.17,Consumer Staples
2023-05-21,045,237.48,Consumer Staples
2023-05-22,045,235.63,Consumer Staples
2023-05-23,045,232.89,Consumer Staples
2023-05-24,045,231.98,Consumer Staples
2023-05-25,045,232.44,Consumer Staples
2023-05-26,045,231.98,Consumer Staples
2023-05-27,045,234.43,Consumer Staples
2023-05-28,045,232.13,Consumer Staples
2023-05-29,045,229.31,Consumer Staples
2023-05-30,045,236.04,Consumer Staples
2023-05-31,045,236.5,Consumer Staples
2023-06-01,045,234.98,Consumer Staples
2023-06-02,045,234.27,Consumer Staples
2023-06-03,045,234.32,Consumer Staples
2023-06-04,045,230.6,Consumer Staples
2023-06-05,045,231.79,Consumer Staples
2023-06-06,045,230.79,Consumer Staples
2023-06-07,045,233.99,Consumer Staples
2023-06-08,045,231.58,Consumer Staples
2023-06-09,045,227.47,Consumer Staples
2023-06-10,045,226.2,Consumer Staples
2023-06-11,045,226.18,Consumer Staples
2023-06-12,045,229.39,Consumer Staples
2023-06-13,045,226.81,Consumer Staples
2023-06-14,045,228.81,Consumer Staples
2023-06-15,045,230.17,Consumer Staples
2023-06-16,045,230.08,Consumer Staples
2023-06-17,045,231.48,Consumer Staples
2023-06-18,045,230.49,Consumer Staples
2023-06-19,045,232.8,Consumer Staples
2023-06-20,045,234.95,Consumer Staples
2023-06-21,045,234.42,Consumer Staples
2023-06-22,045,236.25,Consumer Staples
2023-06-23,045,234.44,Consumer Staples
2023-06-24,045,235.27,Consumer Staples
2023-06-25,045,232.26,Consumer Staples
2023-06-26,045,231.47,Consumer Staples
2023-06-27,045,229.87,Consumer Staples
2023-06-28,045,227.89,Consumer Staples
2023-06-29,045,228.72,Consumer Staples
2023-06-30,045,227.53,Consumer Staples
2023-07-01,045,228.09,Consumer Staples
2023-07-02,045,226.52,Consumer Staples
2023-07-03,045,223.81,Consumer Staples
2023-07-04,045,222.77,Consumer Staples
2023-07-05,045,220.35,Consumer Staples
2023-07-06,045,219.46,Consumer Staples
2023-07-07,045,220.54,Consumer Staples
2023-07-08,045,222.52,Consumer Staples
2023-07-09,045,223.62,Consumer Staples
2023-07-10,045,221.84,Consumer Staples
2023-07-11,045,217.06,Consumer Staples
2023-07-12,045,217.89,Consumer Staples
2023-07-13,045,221.24,Consumer Staples
2023-07-14,045,222.92,Consumer Staples
2023-07-15,045,223.27,Consumer Staples
2023-07-16,045,222.19,Consumer Staples
2023-07-17,045,220.58,Consumer Staples
2023-07-18,045,220.24,Consumer Staples
2023-07-19,045,223.51,Consumer Staples
2023-07-20,045,326.98,Consumer Staples
2023-07-21,045,329.02,Consumer Staples
2023-07-22,045,326.16,Consumer Staples
2023-07-23,045,327.95,Consumer Staples
2023-07-24,045,324.84,Consumer Staples
2023-07-25,045,315.4,Consumer Staples
2023-07-26,045,316.07,Consumer Staples
2023-07-27,045,315.76,Consumer Staples
2023-07-28,045,310.94,Consumer Staples
2023-07-29,045,311.25,Consumer Staples
2023-07-30,045,313.38,Consumer Staples
2023-07-31,045,309.71,Consumer Staples
2023-08-01,045,309.64,Consumer Staples
2023-08-02,045,308.8,Consumer Staples
2023-08-03,045,303.25,Consumer Staples
2023-08-04,045,304.97,Consumer Staples
2023-08-05,045,309.13,Consumer Staples
2023-08-06,045,308.69,Consumer Staples
2023-08-07,045,307.53,Consumer Staples
2023-08-08,045,309.67,Consumer Staples
2023-08-09,045,311.12,Consumer Staples
2023-08-10,045,307.49,Consumer Staples
2023-08-11,045,310.69,Consumer Staples
2023-08-12,045,310.26,Consumer Staples
2023-08-13,045,312.99,Consumer Staples
2023-08-14,045,318.19,Consumer Staples
2023-08-15,045,319.71,Consumer Staples
2023-08-16,045,319.22,Consumer Staples
2023-08-17,045,314.15,Consumer Staples
2023-08-18,045,319.09,Consumer Staples
2023-08-19,045,315.65,Consumer Staples
2023-08-20,045,311.78,Consumer Staples
2023-08-21,045,310.58,Consumer Staples
2023-08-22,045,315.17,Consumer Staples
2023-08-23,045,310.82,Consumer Staples
2023-08-24,045,309.25,Consumer Staples
2023-08-25,045,306.0,Consumer Staples
2023-08-26,045,311.89,Consumer Staples
2023-08-27,045,311.57,Consumer Staples
2023-08-28,045,314.61,Consumer Staples
2023-08-29,045,316.59,Consumer Staples
2023-08-30,045,318.71,Consumer Staples
2023-08-31,045,313.27,Consumer Staples
2023-09-01,045,314.79,Consumer Staples
2023-09-02,045,316.79,Consumer Staples
2023-09-03,045,314.74,Consumer Staples
2023-09-04,045,314.37,Consumer Staples
2023-09-05,045,311.42,Consumer Staples
2023-09-06,045,311.09,Consumer Staples
2023-09-07,045,307.54,Consumer Staples
2023-09-08,045,306.6,Consumer Staples
2023-09-09,045,308.83,Consumer Staples
2023-09-10,045,307.57,Consumer Staples
2023-09-11,045,307.54,Consumer Staples
2023-09-12,045,310.22,Consumer Staples
2023-09-13,045,303.59,Consumer Staples
2023-09-14,045,298.8,Consumer Staples
2023-09-15,045,297.16,Consumer Staples
2023-09-16,045,294.13,Consumer Staples
2023-09-17,045,294.9,Consumer Staples
2023-09-18,045,299.67,Consumer Staples
2023-09-19,045,296.92,Consumer Staples
2023-09-20,045,296.84,Consumer Staples
2023-09-21,045,294.26,Consumer Staples
2023-09-22,045,295.22,Consumer Staples
2023-09-23,045,298.16,Consumer Staples
2023-09-24,045,298.96,Consumer Staples
2023-09-25,045,296.08,Consumer Staples
2023-09-26,045,293.8,Consumer Staples
2023-09-27,045,290.17,Consumer Staples
2023-09-28,045,284.11,Consumer Staples
2023-09-29,045,286.96,Consumer Staples
2023-09-30,045,287.83,Consumer Staples
2023-10-01,045,290.93,Consumer Staples
2023-10-02,045,285.69,Consumer Staples
2023-10-03,045,286.94,Consumer Staples
2023-10-04,045,289.79,Consumer Staples
2023-10-05,045,291.88,Consumer Staples
2023-10-06,045,290.08,Consumer Staples
2023-10-07,045,289.03,Consumer Staples
2023-10-08,045,289.02,Consumer Staples
2023-10-09,045,288.03,Consumer Staples
2023-10-10,045,284.46,Consumer Staples
2023-10-11,045,279.83,Consumer Staples
2023-10-12,045,280.86,Consumer Staples
2023-10-13,045,278.42,Consumer Staples
2023-10-14,045,279.36,Consumer Staples
2023-10-15,045,276.47,Consumer Staples
2023-10-16,045,276.54,Consumer Staples
2023-10-17,045,275.27,Consumer Staples
2023-10-18,045,273.22,Consumer Staples
2023-10-19,045,272.5,Consumer Staples
2023-10-20,045,274.35,Consumer Staples
2023-10-21,045,271.3,Consumer Staples
2023-10-22,045,274.93,Consumer Staples
2023-10-23,045,277.14,Consumer Staples
2023-10-24,045,277.01,Consumer Staples
2023-10-25,045,280.11,Consumer Staples
2023-10-26,045,278.27,Consumer Staples
2023-10-27,045,278.48,Consumer Staples
2023-10-28,045,201.88,Consumer Staples
2023-10-29,045,204.07,Consumer Staples
2023-10-30,045,200.95,Consumer Staples
2023-10-31,045,199.24,Consumer Staples
2023-11-01,045,202.15,Consumer Staples
2023-11-02,045,201.23,Consumer Staples
2023-11-03,045,202.83,Consumer Staples
2023-11-04,045,199.88,Consumer Staples
2023-11-05,045,201.26,Consumer Staples
2023-11-06,045,203.01,Consumer Staples
2023-11-07,045,202.74,Consumer Staples
2023-11-08,045,198.41,Consumer Staples
2023-11-09,045,195.13,Consumer Staples
2023-11-10,045,193.64,Consumer Staples
2023-11-11,045,193.34,Consumer Staples
2023-11-12,045,191.1,Consumer Staples
2023-11-13,045,193.3,Consumer Staples
2023-11-14,045,194.55,Consumer Staples
2023-11-15,045,193.86,Consumer Staples
2023-11-16,045,195.22,Consumer Staples
2023-11-17,045,196.57,Consumer Staples
2023-11-18,045,196.49,Consumer Staples
2023-11-19,045,200.83,Consumer Staples
2023-11-20,045,201.44,Consumer Staples
2023-11-21,045,200.51,Consumer Staples
2023-11-22,045,200.37,Consumer Staples
2023-11-23,045,204.15,Consumer Staples
2023-11-24,045,204.05,Consumer Staples
2023-11-25,045,204.94,Consumer Staples
2023-11-26,045,202.53,Consumer Staples
2023-11-27,045,204.96,Consumer Staples
2023-11-28,045,202.54,Consumer Staples
2023-11-29,045,200.45,Consumer Staples
2023-11-30,045,202.05,Consumer Staples
2023-12-01,045,200.58,Consumer Staples
2023-12-02,045,199.37,Consumer Staples
2023-12-03,045,202.24,Consumer Staples
2023-12-04,045,203.19,Consumer Staples
2023-12-05,045,203.27,Consumer Staples
2023-12-06,045,206.19,Consumer Staples
2023-12-07,045,209.19,Consumer Staples
2023-12-08,045,210.31,Consumer Staples
2023-12-09,045,211.38,Consumer Staples
2023-12-10,045,215.83,Consumer Staples
2023-12-11,045,210.13,Consumer Staples
2023-12-12,045,211.43,Consumer Staples
2023-12-13,045,209.7,Consumer Staples
2023-12-14,045,208.2,Consumer Staples
2023-12-15,045,211.06,Consumer Staples
2023-12-16,045,210.3,Consumer Staples
2023-12-17,045,210.15,Consumer Staples
2023-12-18,045,211.25,Consumer Staples
2023-12-19,045,212.86,Consumer Staples
2023-12-20,045,212.3,Consumer Staples
2023-12-21,045,212.0,Consumer Staples
2023-12-22,045,209.68,Consumer Staples
2023-12-23,045,207.35,Consumer Staples
2023-12-24,045,207.72,Consumer Staples
2023-12-25,045,207.11,Consumer Staples
2023-12-26,045,207.28,Consumer Staples
2023-12-27,045,211.81,Consumer Staples
2023-12-28,045,212.78,Consumer Staples
2023-12-29,045,213.25,Consumer Staples
2023-12-30,045,213.15,Consumer Staples
2023-12-31,045,211.55,Consumer Staples
2024-01-01,045,211.79,Consumer Staples
2024-01-02,045,208.75,Consumer Staples
2024-01-03,045,210.38,Consumer Staples
2024-01-04,045,206.61,Consumer Staples
2024-01-05,045,209.14,Consumer Staples
2024-01-06,045,206.33,Consumer Staples
2024-01-07,045,208.62,Consumer Staples
2024-01-08,045,204.07,Consumer Staples
2024-01-09,045,201.09,Consumer Staples
2024-01-10,045,202.05,Consumer Staples
2024-01-11,045,205.71,Consumer Staples
2024-01-12,045,206.51,Consumer Staples
2024-01-13,045,205.68,Consumer Staples
2024-01-14,045,206.26,Consumer Staples
2024-01-15,045,207.13,Consumer Staples
2024-01-16,045,207.22,Consumer Staples
2024-01-17,045,207.4,Consumer Staples
2024-01-18,045,207.34,Consumer Staples
2024-01-19,045,211.13,Consumer Staples
2024-01-20,045,213.59,Consumer Staples
2024-01-21,045,213.47,Consumer Staples
2024-01-22,045,210.75,Consumer Staples
2024-01-23,045,211.45,Consumer Staples
2024-01-24,045,211.74,Consumer Staples
2024-01-25,045,212.56,Consumer Staples
2024-01-26,045,212.51,Consumer Staples
2024-01-27,045,211.64,Consumer Staples
2024-01-28,045,209.66,Consumer Staples
2024-01-29,045,210.15,Consumer Staples
2024-01-30,045,212.66,Consumer Staples
2024-01-31,045,210.16,Consumer Staples
2024-02-01,045,210.25,Consumer Staples
2024-02-02,045,211.02,Consumer Staples
2024-02-03,045,211.69,Consumer Staples
2024-02-04,045,210.59,Consumer Staples
2024-02-05,045,210.66,Consumer Staples
2024-02-06,045,209.56,Consumer Staples
2024-02-07,045,209.34,Consumer Staples
2024-02-08,045,211.57,Consumer Staples
2024-02-09,045,211.22,Consumer Staples
2024-02-10,045,213.89,Consumer Staples
2024-02-11,045,214.97,Consumer Staples
2024-02-12,045,217.27,Consumer Staples
2024-02-13,045,213.13,Consumer Staples
2024-02-14,045,217.14,Consumer Staples
2024-02-15,045,214.6,Consumer Staples
2024-02-16,045,213.36,Consumer Staples
2024-02-17,045,211.99,Consumer Staples
2024-02-18,045,213.94,Consumer Staples
2024-02-19,045,211.5,Consumer Staples
2024-02-20,045,210.42,Consumer Staples
2024-02-21,045,210.76,Consumer Staples
2024-02-22,045,209.94,Consumer Staples
2024-02-23,045,208.83,Consumer Staples
2024-02-24,045,205.31,Consumer Staples
2024-02-25,045,204.8,Consumer Staples
2024-02-26,045,204.22,Consumer Staples
2024-02-27,045,202.36,Consumer Staples
2024-02-28,045,200.41,Consumer Staples
2024-02-29,045,199.24,Consumer Staples
2024-03-01,045,200.82,Consumer Staples
2024-03-02,045,201.79,Consumer Staples
2024-03-03,045,203.97,Consumer Staples
2024-03-04,045,203.43,Consumer Staples
2024-03-05,045,206.95,Consumer Staples
2024-03-06,045,206.14,Consumer Staples
2024-03-07,045,204.41,Consumer Staples
2024-03-08,045,203.6,Consumer Staples
2024-03-09,045,200.37,Consumer Staples
2024-03-10,045,201.99,Consumer Staples
2024-03-11,045,203.12,Consumer Staples
2024-03-12,045,204.72,Consumer Staples
2024-03-13,045,204.25,Consumer Staples
2024-03-14,045,203.08,Consumer Staples
2024-03-15,045,202.52,Consumer Staples
2024-03-16,045,204.21,Consumer Staples
2024-03-17,045,203.08,Consumer Staples
2024-03-18,045,203.21,Consumer Staples
2024-03-19,045,201.82,Consumer Staples
2024-03-20,045,200.99,Consumer Staples
2024-03-21,045,199.02,Consumer Staples
2024-03-22,045,198.07,Consumer Staples
2024-03-23,045,199.13,Consumer Staples
2024-03-24,045,200.06,Consumer Staples
2024-03-25,045,200.2,Consumer Staples
2024-03-26,045,198.91,Consumer Staples
2024-03-27,045,199.99,Consumer Staples
2024-03-28,045,199.8,Consumer Staples
2024-03-29,045,198.5,Consumer Staples
2024-03-30,045,199.97,Consumer Staples
2024-03-31,045,201.39,Consumer Staples
2024-04-01,045,201.51,Consumer Staples
2024-04-02,045,201.52,Consumer Staples
2024-04-03,045,201.75,Consumer Staples
2024-04-04,045,200.1,Consumer Staples
2024-04-05,045,196.08,Consumer Staples
2024-04-06,045,197.31,Consumer Staples
2024-04-07,045,198.38,Consumer Staples
2024-04-08,045,198.2,Consumer Staples
2024-04-09,045,198.44,Consumer Staples
2024-04-10,045,199.27,Consumer Staples
2024-04-11,045,200.41,Consumer Staples
2024-04-12,045,198.55,Consumer Staples
2024-04-13,045,196.96,Consumer Staples
2024-04-14,045,197.04,Consumer Staples
2024-04-15,045,198.18,Consumer Staples
2024-04-16,045,196.75,Consumer Staples
2024-04-17,045,193.2,Consumer Staples
2024-04-18,045,195.21,Consumer Staples
2024-04-19,045,196.29,Consumer Staples
2024-04-20,045,193.59,Consumer Staples
2024-04-21,045,194.3,Consumer Staples
2024-04-22,045,193.79,Consumer Staples
2024-04-23,045,196.18,Consumer Staples
2024-04-24,045,195.64,Consumer Staples
2024-04-25,045,190.51,Consumer Staples
2024-04-26,045,193.69,Consumer Staples
2024-04-27,045,194.16,Consumer Staples
2024-04-28,045,195.29,Consumer Staples
2024-04-29,045,199.18,Consumer Staples
2024-04-30,045,197.05,Consumer Staples
2024-05-01,045,197.32,Consumer Staples
2024-05-02,045,200.54,Consumer Staples
2024-05-03,045,203.33,Consumer Staples
2024-05-04,045,203.87,Consumer Staples
2024-05-05,045,204.1,Consumer Staples
2024-05-06,045,199.83,Consumer Staples
2024-05-07,045,201.85,Consumer Staples
2024-05-08,045,201.89,Consumer Staples
2024-05-09,045,200.79,Consumer Staples
2024-05-10,045,201.26,Consumer Staples
2024-05-11,045,199.69,Consumer Staples
2024-05-12,045,199.1,Consumer Staples
2024-05-13,045,196.83,Consumer Staples
2024-05-14,045,193.09,Consumer Staples
2023-01-01,046,477.22,Consumer Staples
2023-01-02,046,467.2,Consumer Staples
2023-01-03,046,470.15,Consumer Staples
2023-01-04,046,475.2,Consumer Staples
2023-01-05,046,483.6,Consumer Staples
2023-01-06,046,480.18,Consumer Staples
2023-01-07,046,479.88,Consumer Staples
2023-01-08,046,485.18,Consumer Staples
2023-01-09,046,489.58,Consumer Staples
2023-01-10,046,485.22,Consumer Staples
2023-01-11,046,493.58,Consumer Staples
2023-01-12,046,493.19,Consumer Staples
2023-01-13,046,490.32,Consumer Staples
2023-01-14,046,480.5,Consumer Staples
2023-01-15,046,482.56,Consumer Staples
2023-01-16,046,481.75,Consumer Staples
2023-01-17,046,489.39,Consumer Staples
2023-01-18,046,489.66,Consumer Staples
2023-01-19,046,485.57,Consumer Staples
2023-01-20,046,481.29,Consumer Staples
2023-01-21,046,486.65,Consumer Staples
2023-01-22,046,489.93,Consumer Staples
2023-01-23,046,499.67,Consumer Staples
2023-01-24,046,486.04,Consumer Staples
2023-01-25,046,484.16,Consumer Staples
2023-01-26,046,493.57,Consumer Staples
2023-01-27,046,493.69,Consumer Staples
2023-01-28,046,505.13,Consumer Staples
2023-01-29,046,510.35,Consumer Staples
2023-01-30,046,502.66,Consumer Staples
2023-01-31,046,492.3,Consumer Staples
2023-02-01,046,490.49,Consumer Staples
2023-02-02,046,483.5,Consumer Staples
2023-02-03,046,481.84,Consumer Staples
2023-02-04,046,487.73,Consumer Staples
2023-02-05,046,481.86,Consumer Staples
2023-02-06,046,491.38,Consumer Staples
2023-02-07,046,492.98,Consumer Staples
2023-02-08,046,487.89,Consumer Staples
2023-02-09,046,489.83,Consumer Staples
2023-02-10,046,479.29,Consumer Staples
2023-02-11,046,485.25,Consumer Staples
2023-02-12,046,486.24,Consumer Staples
2023-02-13,046,492.05,Consumer Staples
2023-02-14,046,475.77,Consumer Staples
2023-02-15,046,474.19,Consumer Staples
2023-02-16,046,468.25,Consumer Staples
2023-02-17,046,464.19,Consumer Staples
2023-02-18,046,476.64,Consumer Staples
2023-02-19,046,466.8,Consumer Staples
2023-02-20,046,462.1,Consumer Staples
2023-02-21,046,455.22,Consumer Staples
2023-02-22,046,444.46,Consumer Staples
2023-02-23,046,449.23,Consumer Staples
2023-02-24,046,446.06,Consumer Staples
2023-02-25,046,438.16,Consumer Staples
2023-02-26,046,435.5,Consumer Staples
2023-02-27,046,439.09,Consumer Staples
2023-02-28,046,440.32,Consumer Staples
2023-03-01,046,437.52,Consumer Staples
2023-03-02,046,430.4,Consumer Staples
2023-03-03,046,419.06,Consumer Staples
2023-03-04,046,418.37,Consumer Staples
2023-03-05,046,418.68,Consumer Staples
2023-03-06,046,413.76,Consumer Staples
2023-03-07,046,416.38,Consumer Staples
2023-03-08,046,419.98,Consumer Staples
2023-03-09,046,415.52,Consumer Staples
2023-03-10,046,418.44,Consumer Staples
2023-03-11,046,412.14,Consumer Staples
2023-03-12,046,403.41,Consumer Staples
2023-03-13,046,412.61,Consumer Staples
2023-03-14,046,419.37,Consumer Staples
2023-03-15,046,412.12,Consumer Staples
2023-03-16,046,406.07,Consumer Staples
2023-03-17,046,352.45,Consumer Staples
2023-03-18,046,360.16,Consumer Staples
2023-03-19,046,360.96,Consumer Staples
2023-03-20,046,359.37,Consumer Staples
2023-03-21,046,368.32,Consumer Staples
2023-03-22,046,372.1,Consumer Staples
2023-03-23,046,363.05,Consumer Staples
2023-03-24,046,363.5,Consumer Staples
2023-03-25,046,361.61,Consumer Staples
2023-03-26,046,362.96,Consumer Staples
2023-03-27,046,362.04,Consumer Staples
2023-03-28,046,359.64,Consumer Staples
2023-03-29,046,362.15,Consumer Staples
2023-03-30,046,358.08,Consumer Staples
2023-03-31,046,359.41,Consumer Staples
2023-04-01,046,357.31,Consumer Staples
2023-04-02,046,359.04,Consumer Staples
2023-04-03,046,355.49,Consumer Staples
2023-04-04,046,352.64,Consumer Staples
2023-04-05,046,345.57,Consumer Staples
2023-04-06,046,351.54,Consumer Staples
2023-04-07,046,348.93,Consumer Staples
2023-04-08,046,356.21,Consumer Staples
2023-04-09,046,357.51,Consumer Staples
2023-04-10,046,354.36,Consumer Staples
2023-04-11,046,363.84,Consumer Staples
2023-04-12,046,359.46,Consumer Staples
2023-04-13,046,372.09,Consumer Staples
2023-04-14,046,382.65,Consumer Staples
2023-04-15,046,376.84,Consumer Staples
2023-04-16,046,367.53,Consumer Staples
2023-04-17,046,371.81,Consumer Staples
2023-04-18,046,366.78,Consumer Staples
2023-04-19,046,367.6,Consumer Staples
2023-04-20,046,372.94,Consumer Staples
2023-04-21,046,372.42,Consumer Staples
2023-04-22,046,372.42,Consumer Staples
2023-04-23,046,376.69,Consumer Staples
2023-04-24,046,382.98,Consumer Staples
2023-04-25,046,388.23,Consumer Staples
2023-04-26,046,379.19,Consumer Staples
2023-04-27,046,380.6,Consumer Staples
2023-04-28,046,373.18,Consumer Staples
2023-04-29,046,373.05,Consumer Staples
2023-04-30,046,374.92,Consumer Staples
2023-05-01,046,380.68,Consumer Staples
2023-05-02,046,379.79,Consumer Staples
2023-05-03,046,377.52,Consumer Staples
2023-05-04,046,383.15,Consumer Staples
2023-05-05,046,389.12,Consumer Staples
2023-05-06,046,393.5,Consumer Staples
2023-05-07,046,396.86,Consumer Staples
2023-05-08,046,393.64,Consumer Staples
2023-05-09,046,390.4,Consumer Staples
2023-05-10,046,380.84,Consumer Staples
2023-05-11,046,376.99,Consumer Staples
2023-05-12,046,373.15,Consumer Staples
2023-05-13,046,375.99,Consumer Staples
2023-05-14,046,378.32,Consumer Staples
2023-05-15,046,383.8,Consumer Staples
2023-05-16,046,383.84,Consumer Staples
2023-05-17,046,387.12,Consumer Staples
2023-05-18,046,376.31,Consumer Staples
2023-05-19,046,373.43,Consumer Staples
2023-05-20,046,365.17,Consumer Staples
2023-05-21,046,364.7,Consumer Staples
2023-05-22,046,362.98,Consumer Staples
2023-05-23,046,354.81,Consumer Staples
2023-05-24,046,354.84,Consumer Staples
2023-05-25,046,357.02,Consumer Staples
2023-05-26,046,355.84,Consumer Staples
2023-05-27,046,356.87,Consumer Staples
2023-05-28,046,356.93,Consumer Staples
2023-05-29,046,359.25,Consumer Staples
2023-05-30,046,356.44,Consumer Staples
2023-05-31,046,349.96,Consumer Staples
2023-06-01,046,354.58,Consumer Staples
2023-06-02,046,352.32,Consumer Staples
2023-06-03,046,355.63,Consumer Staples
2023-06-04,046,347.17,Consumer Staples
2023-06-05,046,357.54,Consumer Staples
2023-06-06,046,354.74,Consumer Staples
2023-06-07,046,355.04,Consumer Staples
2023-06-08,046,352.85,Consumer Staples
2023-06-09,046,348.45,Consumer Staples
2023-06-10,046,352.46,Consumer Staples
2023-06-11,046,354.68,Consumer Staples
2023-06-12,046,349.31,Consumer Staples
2023-06-13,046,351.43,Consumer Staples
2023-06-14,046,351.57,Consumer Staples
2023-06-15,046,354.89,Consumer Staples
2023-06-16,046,355.02,Consumer Staples
2023-06-17,046,356.26,Consumer Staples
2023-06-18,046,358.17,Consumer Staples
2023-06-19,046,354.7,Consumer Staples
2023-06-20,046,352.91,Consumer Staples
2023-06-21,046,358.01,Consumer Staples
2023-06-22,046,368.39,Consumer Staples
2023-06-23,046,365.71,Consumer Staples
2023-06-24,046,360.72,Consumer Staples
2023-06-25,046,354.03,Consumer Staples
2023-06-26,046,358.11,Consumer Staples
2023-06-27,046,356.58,Consumer Staples
2023-06-28,046,366.57,Consumer Staples
2023-06-29,046,365.84,Consumer Staples
2023-06-30,046,365.27,Consumer Staples
2023-07-01,046,369.04,Consumer Staples
2023-07-02,046,369.54,Consumer Staples
2023-07-03,046,366.36,Consumer Staples
